timestamp,city,temp,humidity,pressure,wind_speed,pm25,pm10,co,no2,so2,o3,aqi
2026-06-16 15:00:00+00:00,Islamabad,27.9,61,1004.6,1.0,34.1,40.6,1053.0,31.1,7.3,99.0,138
2026-06-16 16:00:00+00:00,Islamabad,27.2,66,1005.5,0.92,37.8,44.2,1216.0,33.8,7.0,88.0,120
2026-06-16 17:00:00+00:00,Islamabad,26.6,67,1005.9,0.87,37.5,45.4,1343.0,34.6,6.5,80.0,105
2026-06-16 18:00:00+00:00,Islamabad,26.6,65,1005.7,0.63,38.6,47.3,1387.0,35.1,6.1,71.0,105
2026-06-16 19:00:00+00:00,Islamabad,25.9,67,1005.7,0.51,39.9,48.3,1305.0,36.2,5.7,60.0,105
2026-06-16 20:00:00+00:00,Islamabad,25.3,71,1005.9,0.73,39.9,46.8,1138.0,37.0,5.2,48.0,105
2026-06-16 21:00:00+00:00,Islamabad,24.9,73,1005.7,0.8,39.3,45.1,964.0,36.9,4.8,39.0,105
2026-06-16 22:00:00+00:00,Islamabad,24.7,73,1005.5,0.9,38.3,43.3,776.0,35.5,4.1,31.0,106
2026-06-16 23:00:00+00:00,Islamabad,24.5,69,1005.7,1.1,36.9,41.4,580.0,33.1,3.4,26.0,106
2026-06-17 00:00:00+00:00,Islamabad,24.7,78,1005.4,1.56,38.1,44.4,470.0,24.5,4.2,43.0,106
2026-06-17 01:00:00+00:00,Islamabad,25.0,78,1006.3,1.66,36.4,45.1,529.0,22.9,6.7,63.0,107
2026-06-17 02:00:00+00:00,Islamabad,25.8,73,1006.8,1.65,34.9,44.5,673.0,20.5,10.1,90.0,108
2026-06-17 03:00:00+00:00,Islamabad,26.3,67,1007.6,1.39,32.1,46.8,750.0,17.5,12.9,117.0,108
2026-06-17 04:00:00+00:00,Islamabad,26.8,65,1008.0,1.3,30.5,43.5,671.0,13.3,14.7,141.0,108
2026-06-17 05:00:00+00:00,Islamabad,29.6,53,1007.6,1.05,32.0,48.8,525.0,8.6,15.9,164.0,107
2026-06-17 06:00:00+00:00,Islamabad,32.2,42,1006.7,1.43,34.6,54.8,420.0,5.1,16.1,180.0,105
2026-06-17 07:00:00+00:00,Islamabad,32.9,38,1006.3,1.32,35.4,56.3,404.0,3.7,14.7,185.0,105
2026-06-17 08:00:00+00:00,Islamabad,33.2,39,1005.5,1.95,43.7,70.1,430.0,3.7,12.3,182.0,104
2026-06-17 09:00:00+00:00,Islamabad,33.6,38,1004.3,1.74,42.8,66.4,461.0,4.6,10.5,177.0,105
2026-06-17 10:00:00+00:00,Islamabad,33.9,38,1003.9,0.76,39.5,60.8,432.0,6.0,9.8,171.0,129
2026-06-17 11:00:00+00:00,Islamabad,33.3,39,1003.6,1.11,42.1,64.5,409.0,8.3,9.6,163.0,147
2026-06-17 12:00:00+00:00,Islamabad,31.5,46,1003.4,2.09,31.9,48.2,555.0,9.7,8.1,155.0,155
2026-06-17 13:00:00+00:00,Islamabad,31.3,45,1003.3,1.4,34.0,47.8,1029.0,19.6,7.9,134.0,157
2026-06-17 14:00:00+00:00,Islamabad,29.6,53,1003.7,1.57,34.6,40.7,1671.0,33.2,7.6,104.0,152
2026-06-17 15:00:00+00:00,Islamabad,28.3,56,1004.0,1.4,35.6,40.9,2164.0,43.6,7.3,80.0,137
2026-06-17 16:00:00+00:00,Islamabad,27.4,59,1004.3,1.48,37.8,42.4,2409.0,48.0,7.0,66.0,115
2026-06-17 17:00:00+00:00,Islamabad,26.6,64,1004.6,1.2,37.4,41.8,2505.0,49.1,6.7,57.0,104
2026-06-17 18:00:00+00:00,Islamabad,25.4,74,1006.0,0.32,35.9,39.6,2428.0,48.1,6.2,50.0,104
2026-06-17 19:00:00+00:00,Islamabad,24.2,79,1005.7,0.62,33.5,36.8,2083.0,44.6,5.3,45.0,103
2026-06-17 20:00:00+00:00,Islamabad,23.7,80,1005.2,0.85,31.7,34.3,1564.0,39.2,4.2,43.0,103
2026-06-17 21:00:00+00:00,Islamabad,23.4,80,1004.7,0.92,30.5,32.7,1136.0,34.2,3.4,41.0,102
2026-06-17 22:00:00+00:00,Islamabad,23.5,77,1004.6,0.76,29.3,31.5,883.0,30.7,2.8,36.0,101
2026-06-17 23:00:00+00:00,Islamabad,23.3,77,1004.6,0.43,27.9,30.0,721.0,27.7,2.4,31.0,100
2026-06-18 00:00:00+00:00,Islamabad,24.0,73,1004.8,0.3,22.6,25.6,654.0,19.5,3.7,55.0,99
2026-06-18 01:00:00+00:00,Islamabad,24.7,71,1005.7,1.1,22.4,25.2,756.0,20.2,4.4,67.0,98
2026-06-18 02:00:00+00:00,Islamabad,25.2,73,1006.1,1.17,23.6,27.9,954.0,21.0,5.5,83.0,97
2026-06-18 03:00:00+00:00,Islamabad,27.6,61,1005.9,1.01,25.8,35.0,1038.0,20.1,7.2,103.0,96
2026-06-18 04:00:00+00:00,Islamabad,29.7,50,1005.9,0.61,28.6,43.0,874.0,15.9,10.4,128.0,96
2026-06-18 05:00:00+00:00,Islamabad,31.8,40,1005.6,1.33,30.2,46.6,596.0,10.1,14.1,155.0,95
2026-06-18 06:00:00+00:00,Islamabad,32.1,36,1005.8,1.66,31.4,50.6,395.0,5.6,16.4,175.0,95
2026-06-18 07:00:00+00:00,Islamabad,33.2,33,1005.3,3.06,34.7,62.2,358.0,3.9,15.8,182.0,95
2026-06-18 08:00:00+00:00,Islamabad,31.8,39,1005.4,1.85,32.7,53.8,399.0,3.6,13.7,182.0,95
2026-06-18 09:00:00+00:00,Islamabad,31.9,41,1004.5,1.33,32.5,53.4,451.0,3.8,11.9,179.0,95
2026-06-18 10:00:00+00:00,Islamabad,32.6,38,1003.6,2.5,32.0,52.5,459.0,2.0,10.9,177.0,119
2026-06-18 11:00:00+00:00,Islamabad,31.7,40,1003.7,1.64,31.5,52.2,478.0,0.7,10.2,173.0,139
2026-06-18 12:00:00+00:00,Islamabad,34.2,29,1001.6,1.91,24.8,40.5,603.0,7.4,10.9,161.0,153
2026-06-18 13:00:00+00:00,Islamabad,33.0,41,1001.4,0.81,24.0,39.1,959.0,11.6,10.3,144.0,158
2026-06-18 14:00:00+00:00,Islamabad,31.2,46,1001.9,1.25,26.1,38.0,1422.0,17.7,9.5,120.0,156
2026-06-18 15:00:00+00:00,Islamabad,29.1,54,1002.2,0.78,25.1,36.3,1710.0,24.1,9.0,98.0,147
2026-06-18 16:00:00+00:00,Islamabad,27.9,61,1003.1,0.8,27.1,36.7,1667.0,31.0,9.0,80.0,129
2026-06-18 17:00:00+00:00,Islamabad,27.0,67,1003.7,1.35,32.1,42.0,1449.0,38.2,9.2,65.0,107
2026-06-18 18:00:00+00:00,Islamabad,26.8,68,1003.0,0.92,34.0,42.5,1249.0,43.5,9.3,52.0,88
2026-06-18 19:00:00+00:00,Islamabad,26.2,70,1003.1,0.67,34.8,43.4,1139.0,45.9,9.0,43.0,88
2026-06-18 20:00:00+00:00,Islamabad,26.0,71,1003.4,0.73,36.1,43.9,1047.0,46.5,8.5,36.0,88
2026-06-18 21:00:00+00:00,Islamabad,25.8,68,1003.1,1.05,36.6,43.1,944.0,46.0,8.0,31.0,88
2026-06-18 22:00:00+00:00,Islamabad,25.3,70,1003.2,0.75,36.3,41.9,788.0,44.8,7.4,25.0,89
2026-06-18 23:00:00+00:00,Islamabad,25.2,70,1003.5,0.75,35.4,40.3,621.0,42.6,6.8,22.0,89
2026-06-19 00:00:00+00:00,Islamabad,24.7,75,1003.6,0.65,29.7,33.5,548.0,23.4,6.9,57.0,90
2026-06-19 01:00:00+00:00,Islamabad,25.2,71,1004.3,1.1,28.1,32.2,665.0,21.9,7.8,71.0,90
2026-06-19 02:00:00+00:00,Islamabad,24.3,69,1005.8,1.3,24.6,30.4,876.0,19.7,9.1,92.0,91
2026-06-19 03:00:00+00:00,Islamabad,26.4,59,1005.7,2.84,22.6,32.7,989.0,16.8,10.1,111.0,91
2026-06-19 04:00:00+00:00,Islamabad,29.5,48,1005.3,1.7,22.3,34.3,896.0,12.7,10.6,128.0,90
2026-06-19 05:00:00+00:00,Islamabad,30.9,44,1005.3,0.83,22.9,36.9,705.0,8.0,10.7,145.0,90
2026-06-19 06:00:00+00:00,Islamabad,32.1,40,1004.8,2.35,22.1,36.4,559.0,4.5,10.7,158.0,89
2026-06-19 07:00:00+00:00,Islamabad,32.3,40,1005.0,2.15,21.9,36.1,515.0,3.2,10.4,168.0,89
2026-06-19 08:00:00+00:00,Islamabad,31.8,41,1005.6,2.65,22.7,36.6,515.0,3.2,10.0,174.0,88
2026-06-19 09:00:00+00:00,Islamabad,29.9,49,1005.8,4.82,24.3,38.8,522.0,3.7,9.6,177.0,89
2026-06-19 10:00:00+00:00,Islamabad,30.1,47,1006.1,1.35,25.3,40.3,458.0,2.9,9.4,178.0,112
2026-06-19 11:00:00+00:00,Islamabad,29.4,50,1005.3,1.55,26.3,42.1,401.0,2.7,9.3,174.0,130
2026-06-19 12:00:00+00:00,Islamabad,30.5,44,1004.6,2.09,26.3,36.9,545.0,10.8,12.0,153.0,143
2026-06-19 13:00:00+00:00,Islamabad,29.8,47,1004.6,0.99,24.9,34.9,1106.0,34.7,13.4,121.0,149
2026-06-19 14:00:00+00:00,Islamabad,28.5,56,1005.1,0.57,25.9,35.7,1868.0,67.8,15.3,77.0,144
2026-06-19 15:00:00+00:00,Islamabad,27.4,63,1005.2,0.81,45.4,54.9,2383.0,94.2,16.9,41.0,126
2026-06-19 16:00:00+00:00,Islamabad,27.1,67,1005.6,0.52,56.7,66.4,2451.0,108.3,18.0,22.0,99
2026-06-19 17:00:00+00:00,Islamabad,26.8,62,1005.9,0.4,60.3,69.8,2271.0,115.6,18.8,12.0,89
2026-06-19 18:00:00+00:00,Islamabad,25.3,71,1006.1,0.66,67.1,76.4,1993.0,117.2,18.4,5.0,92
2026-06-19 19:00:00+00:00,Islamabad,24.5,76,1005.7,0.74,70.5,77.8,1597.0,111.1,15.9,1.0,94
2026-06-19 20:00:00+00:00,Islamabad,24.0,78,1005.4,0.73,65.9,70.1,1103.0,99.3,12.1,0.0,97
2026-06-19 21:00:00+00:00,Islamabad,23.2,81,1005.3,0.56,59.6,62.4,717.0,88.2,9.2,2.0,99
2026-06-19 22:00:00+00:00,Islamabad,22.7,82,1005.0,0.7,53.6,55.6,520.0,81.1,7.7,3.0,102
2026-06-19 23:00:00+00:00,Islamabad,22.2,83,1005.0,1.0,48.1,50.2,430.0,74.7,6.9,5.0,103
2026-06-20 00:00:00+00:00,Islamabad,22.2,85,1004.9,0.79,43.1,45.2,415.0,64.8,6.4,11.0,105
2026-06-20 01:00:00+00:00,Islamabad,23.1,81,1005.2,1.26,38.6,40.3,510.0,53.0,7.7,38.0,106
2026-06-20 02:00:00+00:00,Islamabad,26.0,65,1005.6,0.51,34.8,36.8,679.0,36.6,9.5,76.0,107
2026-06-20 03:00:00+00:00,Islamabad,28.2,52,1005.8,0.55,22.2,28.1,776.0,22.9,10.8,110.0,108
2026-06-20 04:00:00+00:00,Islamabad,30.0,47,1005.7,1.19,21.4,30.2,719.0,14.5,11.1,134.0,108
2026-06-20 05:00:00+00:00,Islamabad,31.7,42,1005.5,1.26,21.3,32.1,590.0,8.8,10.8,153.0,108
2026-06-20 06:00:00+00:00,Islamabad,32.7,34,1005.5,1.51,21.5,33.4,487.0,5.0,10.5,168.0,108
2026-06-20 07:00:00+00:00,Islamabad,32.9,33,1005.3,0.91,22.8,35.3,450.0,3.2,10.2,178.0,108
2026-06-20 08:00:00+00:00,Islamabad,33.6,30,1004.8,1.31,23.6,35.6,439.0,3.4,9.8,183.0,108
2026-06-20 09:00:00+00:00,Islamabad,33.6,31,1004.3,1.37,24.2,36.3,437.0,4.0,9.4,184.0,108
2026-06-20 10:00:00+00:00,Islamabad,33.8,30,1003.6,1.46,23.9,36.2,422.0,2.3,8.9,184.0,119
2026-06-20 11:00:00+00:00,Islamabad,33.6,31,1003.2,0.96,23.6,36.2,414.0,1.1,8.4,179.0,142
2026-06-20 12:00:00+00:00,Islamabad,33.5,33,1002.7,0.82,11.0,13.2,462.0,8.4,6.8,152.0,155
2026-06-20 13:00:00+00:00,Islamabad,32.2,42,1002.7,0.81,11.5,13.9,592.0,29.4,7.7,122.0,158
2026-06-20 14:00:00+00:00,Islamabad,29.7,55,1003.0,1.2,17.5,19.9,777.0,57.9,9.0,81.0,153
2026-06-20 15:00:00+00:00,Islamabad,27.8,64,1003.2,1.25,28.3,31.1,979.0,75.5,9.5,51.0,135
2026-06-20 16:00:00+00:00,Islamabad,26.9,65,1003.9,1.35,24.5,27.4,1233.0,72.0,8.6,45.0,108
2026-06-20 17:00:00+00:00,Islamabad,26.5,65,1004.0,1.21,24.4,27.6,1504.0,57.5,6.9,50.0,99
2026-06-20 18:00:00+00:00,Islamabad,26.6,61,1004.0,1.06,24.7,28.0,1647.0,44.5,5.5,55.0,96
2026-06-20 19:00:00+00:00,Islamabad,25.9,62,1003.8,1.82,23.8,27.1,1567.0,37.3,4.6,54.0,93
2026-06-20 20:00:00+00:00,Islamabad,22.8,84,1004.4,1.77,22.2,25.3,1360.0,31.5,3.9,53.0,89
2026-06-20 21:00:00+00:00,Islamabad,22.5,89,1004.4,3.24,20.7,23.5,1161.0,26.5,3.3,52.0,86
2026-06-20 22:00:00+00:00,Islamabad,21.7,88,1003.7,2.71,19.0,21.4,1014.0,22.2,2.7,50.0,83
2026-06-20 23:00:00+00:00,Islamabad,21.6,96,1004.1,1.35,17.1,19.7,877.0,18.8,2.2,49.0,80
2026-06-21 00:00:00+00:00,Islamabad,21.7,87,1003.7,2.24,17.2,20.4,758.0,12.7,2.6,60.0,77
2026-06-21 01:00:00+00:00,Islamabad,22.9,90,1003.9,1.23,17.9,21.0,665.0,12.5,4.1,75.0,75
2026-06-21 02:00:00+00:00,Islamabad,25.4,81,1004.3,0.62,20.0,23.6,590.0,12.0,6.2,95.0,74
2026-06-21 03:00:00+00:00,Islamabad,28.8,51,1004.3,0.39,20.0,28.2,522.0,10.9,7.9,115.0,73
2026-06-21 04:00:00+00:00,Islamabad,31.1,41,1003.8,0.74,16.8,24.2,453.0,8.4,9.1,133.0,72
2026-06-21 05:00:00+00:00,Islamabad,32.8,34,1003.3,0.78,13.4,20.4,390.0,5.3,10.0,151.0,72
2026-06-21 06:00:00+00:00,Islamabad,32.4,35,1003.6,2.0,13.1,20.7,349.0,3.0,10.3,162.0,72
2026-06-21 07:00:00+00:00,Islamabad,33.1,31,1003.0,2.6,13.2,21.2,339.0,2.4,9.6,164.0,71
2026-06-21 08:00:00+00:00,Islamabad,33.7,29,1002.5,2.98,13.8,22.0,351.0,2.6,8.4,161.0,70
2026-06-21 09:00:00+00:00,Islamabad,33.6,29,1002.0,1.33,14.6,23.0,366.0,3.2,7.4,156.0,91
2026-06-21 10:00:00+00:00,Islamabad,32.9,31,1001.8,1.88,15.7,24.3,359.0,3.1,7.0,153.0,108
2026-06-21 11:00:00+00:00,Islamabad,33.0,31,1001.4,2.7,17.9,27.3,355.0,3.3,6.9,150.0,121
2026-06-21 12:00:00+00:00,Islamabad,27.4,81,1001.0,1.74,21.4,33.5,415.0,6.2,6.3,145.0,128
2026-06-21 13:00:00+00:00,Islamabad,28.6,65,1001.6,1.93,22.5,31.7,586.0,16.6,6.4,121.0,131
2026-06-21 14:00:00+00:00,Islamabad,27.4,70,1001.7,0.74,25.9,31.1,821.0,31.1,6.4,88.0,124
2026-06-21 15:00:00+00:00,Islamabad,26.5,65,1001.9,1.61,30.4,35.0,1032.0,42.8,6.5,60.0,109
2026-06-21 16:00:00+00:00,Islamabad,26.0,61,1002.4,1.07,34.9,39.7,1220.0,49.6,6.6,44.0,86
2026-06-21 17:00:00+00:00,Islamabad,25.5,62,1002.8,1.07,36.8,41.3,1384.0,53.6,6.7,33.0,71
2026-06-21 18:00:00+00:00,Islamabad,25.8,60,1002.5,0.21,35.7,40.3,1438.0,54.4,6.5,26.0,72
2026-06-21 19:00:00+00:00,Islamabad,25.2,57,1002.8,0.85,32.8,36.9,1315.0,50.9,5.7,22.0,73
2026-06-21 20:00:00+00:00,Islamabad,25.2,56,1002.8,1.52,30.2,33.6,1082.0,44.2,4.6,22.0,73
2026-06-21 21:00:00+00:00,Islamabad,22.7,77,1004.1,1.35,28.5,31.2,856.0,36.9,3.6,27.0,74
2026-06-21 22:00:00+00:00,Islamabad,21.3,89,1005.0,1.55,27.2,29.5,634.0,28.9,2.8,38.0,75
2026-06-21 23:00:00+00:00,Islamabad,21.5,84,1004.5,2.33,23.3,25.7,420.0,20.5,2.2,53.0,75
2026-06-22 00:00:00+00:00,Islamabad,21.3,88,1005.0,2.62,14.8,17.1,341.0,8.2,1.9,89.0,76
2026-06-22 01:00:00+00:00,Islamabad,21.3,88,1004.5,2.39,14.5,18.3,537.0,11.7,2.5,89.0,76
2026-06-22 02:00:00+00:00,Islamabad,22.2,92,1005.0,2.2,16.1,21.0,869.0,16.3,3.4,89.0,75
2026-06-22 03:00:00+00:00,Islamabad,25.1,78,1005.0,0.95,19.4,27.0,1046.0,18.3,4.4,96.0,75
2026-06-22 04:00:00+00:00,Islamabad,28.6,52,1005.2,0.66,22.2,33.8,898.0,14.9,5.6,114.0,75
2026-06-22 05:00:00+00:00,Islamabad,29.3,45,1005.5,0.62,22.1,34.1,596.0,8.9,7.0,139.0,75
2026-06-22 06:00:00+00:00,Islamabad,30.4,40,1005.7,1.05,20.8,31.8,364.0,4.3,7.9,158.0,76
2026-06-22 07:00:00+00:00,Islamabad,26.0,65,1007.2,4.95,20.0,30.5,295.0,3.0,8.0,167.0,77
2026-06-22 08:00:00+00:00,Islamabad,27.9,55,1006.2,2.76,19.6,30.2,296.0,3.1,7.7,170.0,77
2026-06-22 09:00:00+00:00,Islamabad,29.3,48,1004.9,2.2,20.5,32.1,313.0,3.8,7.5,171.0,84
2026-06-22 10:00:00+00:00,Islamabad,29.6,46,1004.6,1.39,21.9,34.2,266.0,3.6,7.8,174.0,101
2026-06-22 11:00:00+00:00,Islamabad,29.8,45,1004.0,0.81,22.3,34.6,236.0,3.8,8.3,175.0,119
2026-06-22 12:00:00+00:00,Islamabad,31.3,39,1002.5,1.51,17.2,24.3,408.0,7.6,5.8,139.0,136
2026-06-22 13:00:00+00:00,Islamabad,30.2,45,1002.6,1.06,18.5,24.8,993.0,24.8,6.5,110.0,142
2026-06-22 14:00:00+00:00,Islamabad,27.8,55,1002.9,1.54,24.2,28.4,1781.0,48.8,7.5,69.0,135
2026-06-22 15:00:00+00:00,Islamabad,26.4,60,1003.3,1.1,30.6,34.5,2330.0,67.9,8.2,36.0,116
2026-06-22 16:00:00+00:00,Islamabad,25.8,62,1003.8,1.18,35.7,39.6,2455.0,78.0,8.4,17.0,89
2026-06-22 17:00:00+00:00,Islamabad,25.1,66,1003.7,1.55,40.2,43.8,2340.0,83.2,8.4,6.0,78
2026-06-22 18:00:00+00:00,Islamabad,25.4,63,1003.1,1.37,42.7,45.9,2099.0,85.1,8.0,0.0,78
2026-06-22 19:00:00+00:00,Islamabad,24.2,69,1003.0,1.27,41.9,44.7,1686.0,83.3,7.2,0.0,79
2026-06-22 20:00:00+00:00,Islamabad,23.9,71,1002.8,1.22,39.3,41.7,1147.0,78.1,6.1,4.0,80
2026-06-22 21:00:00+00:00,Islamabad,23.9,71,1002.6,1.26,36.8,38.9,733.0,71.5,5.1,9.0,80
2026-06-22 22:00:00+00:00,Islamabad,23.6,72,1002.5,0.96,35.0,37.0,543.0,63.5,3.8,9.0,81
2026-06-22 23:00:00+00:00,Islamabad,23.1,73,1002.5,0.68,34.1,35.9,478.0,54.0,2.7,10.0,82
2026-06-23 00:00:00+00:00,Islamabad,23.0,73,1002.8,0.52,25.9,27.5,494.0,35.0,4.7,33.0,83
2026-06-23 01:00:00+00:00,Islamabad,23.7,74,1002.9,0.91,24.5,26.0,642.0,31.1,7.0,55.0,83
2026-06-23 02:00:00+00:00,Islamabad,26.0,64,1003.0,0.55,23.6,25.4,872.0,25.5,10.2,86.0,84
2026-06-23 03:00:00+00:00,Islamabad,28.4,54,1003.0,0.21,20.8,26.5,985.0,19.8,12.3,114.0,85
2026-06-23 04:00:00+00:00,Islamabad,30.3,48,1002.6,0.7,20.3,27.2,861.0,14.1,12.2,137.0,85
2026-06-23 05:00:00+00:00,Islamabad,31.6,45,1002.2,1.22,19.2,25.9,620.0,8.4,11.0,157.0,85
2026-06-23 06:00:00+00:00,Islamabad,32.7,38,1001.9,1.57,20.9,27.7,431.0,4.3,9.8,172.0,85
2026-06-23 07:00:00+00:00,Islamabad,32.9,39,1001.2,1.98,19.1,24.9,358.0,2.8,9.1,179.0,85
2026-06-23 08:00:00+00:00,Islamabad,33.5,37,1000.2,2.3,17.8,22.7,337.0,3.0,8.5,181.0,84
2026-06-23 09:00:00+00:00,Islamabad,33.6,37,999.3,2.39,17.3,21.8,342.0,3.6,8.0,179.0,96
2026-06-23 10:00:00+00:00,Islamabad,33.8,36,998.7,2.17,16.6,20.9,291.0,2.2,7.5,177.0,123
2026-06-23 11:00:00+00:00,Islamabad,33.6,36,998.4,1.78,15.8,20.0,267.0,1.3,7.1,173.0,142
2026-06-23 12:00:00+00:00,Islamabad,34.2,32,997.6,0.54,13.1,16.5,495.0,7.2,6.9,157.0,154
2026-06-23 13:00:00+00:00,Islamabad,32.8,47,997.5,0.36,12.5,16.4,1269.0,27.6,7.9,124.0,157
2026-06-23 14:00:00+00:00,Islamabad,30.4,54,997.6,0.65,19.4,22.6,2294.0,55.7,9.2,78.0,151
2026-06-23 15:00:00+00:00,Islamabad,29.1,58,998.1,0.36,30.0,33.8,2913.0,76.3,10.1,43.0,132
2026-06-23 16:00:00+00:00,Islamabad,28.2,59,998.7,0.78,35.2,38.8,2765.0,83.4,10.1,27.0,103
2026-06-23 17:00:00+00:00,Islamabad,27.3,61,999.2,1.05,36.8,39.8,2211.0,82.9,9.7,22.0,82
2026-06-23 18:00:00+00:00,Islamabad,27.7,58,999.0,0.85,36.6,39.1,1671.0,77.4,9.1,23.0,82
2026-06-23 19:00:00+00:00,Islamabad,26.7,62,999.4,0.76,33.5,35.6,1254.0,65.0,8.3,33.0,81
2026-06-23 20:00:00+00:00,Islamabad,26.7,62,999.8,0.79,29.4,31.3,852.0,47.6,7.2,49.0,81
2026-06-23 21:00:00+00:00,Islamabad,26.9,56,1000.1,0.92,26.1,27.9,558.0,33.6,6.4,62.0,80
2026-06-23 22:00:00+00:00,Islamabad,26.2,58,1000.3,0.81,24.0,25.7,426.0,26.7,5.8,65.0,79
2026-06-23 23:00:00+00:00,Islamabad,25.6,62,1000.7,1.11,22.4,24.1,402.0,23.3,5.5,65.0,78
2026-06-24 00:00:00+00:00,Islamabad,25.7,66,1000.9,1.07,21.1,22.9,419.0,16.4,4.4,84.0,77
2026-06-24 01:00:00+00:00,Islamabad,26.4,64,1001.4,1.25,21.7,23.1,487.0,15.6,5.6,100.0,77
2026-06-24 02:00:00+00:00,Islamabad,27.9,60,1001.9,0.73,21.2,22.6,596.0,14.4,7.2,122.0,77
2026-06-24 03:00:00+00:00,Islamabad,29.6,52,1002.4,0.71,19.1,23.7,653.0,12.6,8.5,140.0,76
2026-06-24 04:00:00+00:00,Islamabad,31.0,49,1002.6,1.26,20.9,29.6,599.0,9.8,9.1,151.0,76
2026-06-24 05:00:00+00:00,Islamabad,32.1,46,1002.5,1.53,22.6,36.2,494.0,6.5,9.4,158.0,76
2026-06-24 06:00:00+00:00,Islamabad,33.3,40,1002.1,1.17,23.6,42.5,419.0,4.1,9.4,162.0,77
2026-06-24 07:00:00+00:00,Islamabad,34.0,39,1001.3,1.35,25.3,48.1,412.0,3.1,9.0,163.0,77
2026-06-24 08:00:00+00:00,Islamabad,34.6,38,1000.4,1.71,25.4,48.3,435.0,3.0,8.4,161.0,96
2026-06-24 09:00:00+00:00,Islamabad,35.0,37,999.3,1.93,25.1,46.7,460.0,3.5,7.9,158.0,113
2026-06-24 10:00:00+00:00,Islamabad,35.8,35,998.7,2.21,24.4,44.5,442.0,2.9,7.5,156.0,125
2026-06-24 11:00:00+00:00,Islamabad,35.2,36,998.2,2.0,24.2,43.8,426.0,2.9,7.3,152.0,132
2026-06-24 12:00:00+00:00,Islamabad,35.8,35,996.8,1.31,24.8,44.1,521.0,8.5,7.4,140.0,135
2026-06-24 13:00:00+00:00,Islamabad,34.0,44,997.3,1.9,28.2,48.4,856.0,25.3,8.2,112.0,132
2026-06-24 14:00:00+00:00,Islamabad,32.2,55,997.7,0.69,31.3,48.1,1303.0,47.7,9.2,77.0,123
2026-06-24 15:00:00+00:00,Islamabad,31.1,55,998.7,0.45,39.2,54.8,1581.0,64.3,9.9,49.0,105
2026-06-24 16:00:00+00:00,Islamabad,30.1,54,1000.0,1.26,42.4,56.3,1549.0,70.5,9.8,35.0,83
2026-06-24 17:00:00+00:00,Islamabad,29.4,55,1001.2,2.57,43.3,54.7,1349.0,70.9,9.3,29.0,84
2026-06-24 18:00:00+00:00,Islamabad,28.9,57,1001.5,1.65,42.3,51.5,1128.0,67.1,8.6,29.0,85
2026-06-24 19:00:00+00:00,Islamabad,28.2,59,1001.5,1.46,39.9,47.3,907.0,57.9,7.8,35.0,85
2026-06-24 20:00:00+00:00,Islamabad,26.9,60,1002.6,5.84,36.2,42.1,665.0,44.6,6.8,46.0,86
2026-06-24 21:00:00+00:00,Islamabad,24.3,77,1003.2,1.45,32.6,37.7,481.0,32.9,5.9,57.0,86
2026-06-24 22:00:00+00:00,Islamabad,23.8,88,1003.0,1.6,29.9,35.2,389.0,24.6,5.0,66.0,87
2026-06-24 23:00:00+00:00,Islamabad,24.4,84,1003.2,0.82,26.5,31.9,354.0,17.9,4.3,75.0,87
2026-06-25 00:00:00+00:00,Islamabad,24.5,87,1002.6,1.76,24.9,30.7,353.0,13.6,4.1,85.0,87
2026-06-25 01:00:00+00:00,Islamabad,25.3,84,1003.3,1.17,24.1,30.2,400.0,13.3,4.8,96.0,88
2026-06-25 02:00:00+00:00,Islamabad,26.0,76,1004.6,0.66,25.6,32.2,480.0,15.4,6.0,107.0,88
2026-06-25 03:00:00+00:00,Islamabad,27.1,67,1005.5,1.72,27.4,45.6,525.0,15.9,7.3,120.0,88
2026-06-25 04:00:00+00:00,Islamabad,28.4,61,1006.0,2.58,29.7,56.0,493.0,12.6,8.8,137.0,89
2026-06-25 05:00:00+00:00,Islamabad,29.3,57,1005.9,2.89,31.8,62.2,425.0,7.7,10.5,155.0,90
2026-06-25 06:00:00+00:00,Islamabad,29.7,55,1006.0,3.16,34.6,68.9,375.0,4.1,11.6,168.0,90
2026-06-25 07:00:00+00:00,Islamabad,30.4,53,1005.8,3.3,36.1,72.6,365.0,2.9,11.6,174.0,91
2026-06-25 08:00:00+00:00,Islamabad,30.0,55,1005.4,3.13,38.1,75.2,373.0,3.0,11.1,175.0,92
2026-06-25 09:00:00+00:00,Islamabad,30.7,52,1004.3,1.11,36.2,69.6,389.0,3.6,10.6,174.0,107
2026-06-25 10:00:00+00:00,Islamabad,31.5,50,1003.5,1.0,36.7,69.6,381.0,2.3,10.2,173.0,124
2026-06-25 11:00:00+00:00,Islamabad,31.6,49,1002.8,1.36,34.7,65.2,382.0,1.5,9.9,168.0,138
2026-06-25 12:00:00+00:00,Islamabad,31.5,51,1002.8,2.04,26.8,40.6,475.0,8.4,7.7,166.0,148
2026-06-25 13:00:00+00:00,Islamabad,30.8,53,1002.7,2.14,28.4,42.5,716.0,27.8,8.7,135.0,153
2026-06-25 14:00:00+00:00,Islamabad,29.4,61,1002.6,1.06,34.0,45.9,1050.0,54.7,10.2,91.0,150
2026-06-25 15:00:00+00:00,Islamabad,28.8,65,1002.5,0.11,43.7,54.5,1394.0,76.2,11.0,55.0,134
